id,work_province,work_dedication,salary_monthly_BRUTO,salary_monthly_NETO,profile_studies_level,profile_age,profile_gender,lenguaje_programacion,profile_years_experience
1731,Ciudad Autónoma de Buenos Aires,Full-Time,750000,450000,NA,36,Varón Cis,powershell,18
1732,Ciudad Autónoma de Buenos Aires,Full-Time,770000,450000,Universitario,30,Varón Cis,java,8
1732,Ciudad Autónoma de Buenos Aires,Full-Time,770000,450000,Universitario,30,Varón Cis,python,8
1733,Ciudad Autónoma de Buenos Aires,Full-Time,190000,160000,Secundario,36,Varón Cis,css,3
1733,Ciudad Autónoma de Buenos Aires,Full-Time,190000,160000,Secundario,36,Varón Cis,html,3
1733,Ciudad Autónoma de Buenos Aires,Full-Time,190000,160000,Secundario,36,Varón Cis,javascript,3
1733,Ciudad Autónoma de Buenos Aires,Full-Time,190000,160000,Secundario,36,Varón Cis,php,3
1733,Ciudad Autónoma de Buenos Aires,Full-Time,190000,160000,Secundario,36,Varón Cis,sql,3
1734,Ciudad Autónoma de Buenos Aires,Full-Time,1700000,1200000,Universitario,37,Varón Cis,javascript,18
1734,Ciudad Autónoma de Buenos Aires,Full-Time,1700000,1200000,Universitario,37,Varón Cis,ruby,18
1735,Ciudad Autónoma de Buenos Aires,Full-Time,865000,574000,Universitario,23,Varón Cis,bash/shell,3
1735,Ciudad Autónoma de Buenos Aires,Full-Time,865000,574000,Universitario,23,Varón Cis,go,3
1735,Ciudad Autónoma de Buenos Aires,Full-Time,865000,574000,Universitario,23,Varón Cis,sql,3
1736,Ciudad Autónoma de Buenos Aires,Full-Time,2934,2934,NA,36,Varón Cis,bash/shell,5
1736,Ciudad Autónoma de Buenos Aires,Full-Time,2934,2934,NA,36,Varón Cis,go,5
1736,Ciudad Autónoma de Buenos Aires,Full-Time,2934,2934,NA,36,Varón Cis,python,5
1737,Ciudad Autónoma de Buenos Aires,Part-Time,600000,500000,Universitario,51,Varón Cis,go,20
1737,Ciudad Autónoma de Buenos Aires,Part-Time,600000,500000,Universitario,51,Varón Cis,html,20
1737,Ciudad Autónoma de Buenos Aires,Part-Time,600000,500000,Universitario,51,Varón Cis,javascript,20
1737,Ciudad Autónoma de Buenos Aires,Part-Time,600000,500000,Universitario,51,Varón Cis,php,20
1737,Ciudad Autónoma de Buenos Aires,Part-Time,600000,500000,Universitario,51,Varón Cis,python,20
1738,Ciudad Autónoma de Buenos Aires,Full-Time,2100000,2100000,Universitario,29,Varón Cis,css,15
1738,Ciudad Autónoma de Buenos Aires,Full-Time,2100000,2100000,Universitario,29,Varón Cis,html,15
1738,Ciudad Autónoma de Buenos Aires,Full-Time,2100000,2100000,Universitario,29,Varón Cis,javascript,15
1738,Ciudad Autónoma de Buenos Aires,Full-Time,2100000,2100000,Universitario,29,Varón Cis,solidity,15
1738,Ciudad Autónoma de Buenos Aires,Full-Time,2100000,2100000,Universitario,29,Varón Cis,typescript,15
1739,Ciudad Autónoma de Buenos Aires,Full-Time,580000,462000,NA,28,Varón Cis,css,2
1739,Ciudad Autónoma de Buenos Aires,Full-Time,580000,462000,NA,28,Varón Cis,html,2
1739,Ciudad Autónoma de Buenos Aires,Full-Time,580000,462000,NA,28,Varón Cis,javascript,2
1739,Ciudad Autónoma de Buenos Aires,Full-Time,580000,462000,NA,28,Varón Cis,python,2
1740,Ciudad Autónoma de Buenos Aires,Full-Time,103000,100000,NA,23,Varón Cis,ninguno de los anteriores,2
1741,Ciudad Autónoma de Buenos Aires,Full-Time,3700,3700,Universitario,25,Varón Cis,bash/shell,3
1741,Ciudad Autónoma de Buenos Aires,Full-Time,3700,3700,Universitario,25,Varón Cis,javascript,3
1741,Ciudad Autónoma de Buenos Aires,Full-Time,3700,3700,Universitario,25,Varón Cis,typescript,3
1742,Ciudad Autónoma de Buenos Aires,Full-Time,485000,320000,NA,37,Varón Cis,bash/shell,4
1742,Ciudad Autónoma de Buenos Aires,Full-Time,485000,320000,NA,37,Varón Cis,go,4
1742,Ciudad Autónoma de Buenos Aires,Full-Time,485000,320000,NA,37,Varón Cis,python,4
1743,Ciudad Autónoma de Buenos Aires,Full-Time,220000,230000,NA,54,Varón Cis,.net,30
1743,Ciudad Autónoma de Buenos Aires,Full-Time,220000,230000,NA,54,Varón Cis,cobol,30
1743,Ciudad Autónoma de Buenos Aires,Full-Time,220000,230000,NA,54,Varón Cis,html,30
1743,Ciudad Autónoma de Buenos Aires,Full-Time,220000,230000,NA,54,Varón Cis,java,30
1743,Ciudad Autónoma de Buenos Aires,Full-Time,220000,230000,NA,54,Varón Cis,javascript,30
1743,Ciudad Autónoma de Buenos Aires,Full-Time,220000,230000,NA,54,Varón Cis,python,30
1743,Ciudad Autónoma de Buenos Aires,Full-Time,220000,230000,NA,54,Varón Cis,vba,30
1744,Ciudad Autónoma de Buenos Aires,Full-Time,394000,263000,Universitario,28,Varón Cis,javascript,5
1744,Ciudad Autónoma de Buenos Aires,Full-Time,394000,263000,Universitario,28,Varón Cis,php,5
1745,Ciudad Autónoma de Buenos Aires,Full-Time,163800,132000,Secundario,23,Varón Cis,cobol,1
1745,Ciudad Autónoma de Buenos Aires,Full-Time,163800,132000,Secundario,23,Varón Cis,sql,1
1746,Ciudad Autónoma de Buenos Aires,Full-Time,229000,242000,NA,45,Varón Cis,bash/shell,20
1746,Ciudad Autónoma de Buenos Aires,Full-Time,229000,242000,NA,45,Varón Cis,html,20
1746,Ciudad Autónoma de Buenos Aires,Full-Time,229000,242000,NA,45,Varón Cis,perl,20
1746,Ciudad Autónoma de Buenos Aires,Full-Time,229000,242000,NA,45,Varón Cis,php,20
1746,Ciudad Autónoma de Buenos Aires,Full-Time,229000,242000,NA,45,Varón Cis,sql,20
1747,Ciudad Autónoma de Buenos Aires,Full-Time,530000,330000,NA,44,Varón Cis,java,15
1747,Ciudad Autónoma de Buenos Aires,Full-Time,530000,330000,NA,44,Varón Cis,javascript,15
1747,Ciudad Autónoma de Buenos Aires,Full-Time,530000,330000,NA,44,Varón Cis,python,15
1747,Ciudad Autónoma de Buenos Aires,Full-Time,530000,330000,NA,44,Varón Cis,ruby,15
1748,Ciudad Autónoma de Buenos Aires,Full-Time,255632,202830,Terciario,56,Varón Cis,sql,35
1749,Ciudad Autónoma de Buenos Aires,Full-Time,730000,550840,Universitario,40,Varón Cis,.net,14
1749,Ciudad Autónoma de Buenos Aires,Full-Time,730000,550840,Universitario,40,Varón Cis,c#,14
1749,Ciudad Autónoma de Buenos Aires,Full-Time,730000,550840,Universitario,40,Varón Cis,javascript,14
1750,Ciudad Autónoma de Buenos Aires,Full-Time,654190,444144,Maestría,40,Varón Cis,ninguno de los anteriores,20
1751,Ciudad Autónoma de Buenos Aires,Full-Time,150000,125000,NA,24,Varón Cis,kotlin,0
1752,Ciudad Autónoma de Buenos Aires,Full-Time,180000,147000,NA,26,Varón Cis,ninguno de los anteriores,4
1753,Ciudad Autónoma de Buenos Aires,Full-Time,138,115,NA,27,Varón Cis,css,1
1753,Ciudad Autónoma de Buenos Aires,Full-Time,138,115,NA,27,Varón Cis,html,1
1753,Ciudad Autónoma de Buenos Aires,Full-Time,138,115,NA,27,Varón Cis,java,1
1753,Ciudad Autónoma de Buenos Aires,Full-Time,138,115,NA,27,Varón Cis,javascript,1
1753,Ciudad Autónoma de Buenos Aires,Full-Time,138,115,NA,27,Varón Cis,sql,1
1754,Ciudad Autónoma de Buenos Aires,Full-Time,300000,250000,NA,28,Varón Cis,css,3
1754,Ciudad Autónoma de Buenos Aires,Full-Time,300000,250000,NA,28,Varón Cis,html,3
1754,Ciudad Autónoma de Buenos Aires,Full-Time,300000,250000,NA,28,Varón Cis,java,3
1754,Ciudad Autónoma de Buenos Aires,Full-Time,300000,250000,NA,28,Varón Cis,javascript,3
1754,Ciudad Autónoma de Buenos Aires,Full-Time,300000,250000,NA,28,Varón Cis,kotlin,3
1754,Ciudad Autónoma de Buenos Aires,Full-Time,300000,250000,NA,28,Varón Cis,typescript,3
1755,Ciudad Autónoma de Buenos Aires,Part-Time,128200,105900,Universitario,22,Varón Cis,bash/shell,2
1755,Ciudad Autónoma de Buenos Aires,Part-Time,128200,105900,Universitario,22,Varón Cis,css,2
1755,Ciudad Autónoma de Buenos Aires,Part-Time,128200,105900,Universitario,22,Varón Cis,html,2
1755,Ciudad Autónoma de Buenos Aires,Part-Time,128200,105900,Universitario,22,Varón Cis,java,2
1755,Ciudad Autónoma de Buenos Aires,Part-Time,128200,105900,Universitario,22,Varón Cis,javascript,2
1755,Ciudad Autónoma de Buenos Aires,Part-Time,128200,105900,Universitario,22,Varón Cis,python,2
1756,Ciudad Autónoma de Buenos Aires,Full-Time,221000,201000,NA,20,Varón Cis,css,1.5
1756,Ciudad Autónoma de Buenos Aires,Full-Time,221000,201000,NA,20,Varón Cis,html,1.5
1756,Ciudad Autónoma de Buenos Aires,Full-Time,221000,201000,NA,20,Varón Cis,javascript,1.5
1756,Ciudad Autónoma de Buenos Aires,Full-Time,221000,201000,NA,20,Varón Cis,typescript,1.5
1757,Ciudad Autónoma de Buenos Aires,Full-Time,353000,408,NA,57,Varón Cis,java,30
1757,Ciudad Autónoma de Buenos Aires,Full-Time,353000,408,NA,57,Varón Cis,javascript,30
1757,Ciudad Autónoma de Buenos Aires,Full-Time,353000,408,NA,57,Varón Cis,python,30
1757,Ciudad Autónoma de Buenos Aires,Full-Time,353000,408,NA,57,Varón Cis,sql,30
1758,Ciudad Autónoma de Buenos Aires,Full-Time,367340,240564,Universitario,31,Varón Cis,bash/shell,8
1758,Ciudad Autónoma de Buenos Aires,Full-Time,367340,240564,Universitario,31,Varón Cis,groovy,8
1758,Ciudad Autónoma de Buenos Aires,Full-Time,367340,240564,Universitario,31,Varón Cis,java,8
1758,Ciudad Autónoma de Buenos Aires,Full-Time,367340,240564,Universitario,31,Varón Cis,python,8
1759,Ciudad Autónoma de Buenos Aires,Full-Time,150000,124000,NA,54,Varón Cis,bash/shell,0
1759,Ciudad Autónoma de Buenos Aires,Full-Time,150000,124000,NA,54,Varón Cis,html,0
1759,Ciudad Autónoma de Buenos Aires,Full-Time,150000,124000,NA,54,Varón Cis,javascript,0
1759,Ciudad Autónoma de Buenos Aires,Full-Time,150000,124000,NA,54,Varón Cis,php,0
1759,Ciudad Autónoma de Buenos Aires,Full-Time,150000,124000,NA,54,Varón Cis,python,0
1759,Ciudad Autónoma de Buenos Aires,Full-Time,150000,124000,NA,54,Varón Cis,sql,0
1760,Ciudad Autónoma de Buenos Aires,Full-Time,229966,190871,Universitario,27,Varón Cis,css,1
1760,Ciudad Autónoma de Buenos Aires,Full-Time,229966,190871,Universitario,27,Varón Cis,html,1
1760,Ciudad Autónoma de Buenos Aires,Full-Time,229966,190871,Universitario,27,Varón Cis,java,1
1760,Ciudad Autónoma de Buenos Aires,Full-Time,229966,190871,Universitario,27,Varón Cis,typescript,1
1761,Ciudad Autónoma de Buenos Aires,Full-Time,180000,160000,Terciario,32,Varón Cis,.net,4
1761,Ciudad Autónoma de Buenos Aires,Full-Time,180000,160000,Terciario,32,Varón Cis,c#,4
1761,Ciudad Autónoma de Buenos Aires,Full-Time,180000,160000,Terciario,32,Varón Cis,html,4
1761,Ciudad Autónoma de Buenos Aires,Full-Time,180000,160000,Terciario,32,Varón Cis,javascript,4
1761,Ciudad Autónoma de Buenos Aires,Full-Time,180000,160000,Terciario,32,Varón Cis,sql,4
1762,Ciudad Autónoma de Buenos Aires,Full-Time,232475,232475,Universitario,47,Varón Cis,bash/shell,20
1762,Ciudad Autónoma de Buenos Aires,Full-Time,232475,232475,Universitario,47,Varón Cis,ansible,20
1763,Ciudad Autónoma de Buenos Aires,Full-Time,230,208,NA,27,Varón Cis,.net,2
1763,Ciudad Autónoma de Buenos Aires,Full-Time,230,208,NA,27,Varón Cis,bash/shell,2
1763,Ciudad Autónoma de Buenos Aires,Full-Time,230,208,NA,27,Varón Cis,python,2
1763,Ciudad Autónoma de Buenos Aires,Full-Time,230,208,NA,27,Varón Cis,sql,2
1764,Ciudad Autónoma de Buenos Aires,Full-Time,253000,253000,Universitario,38,Varón Cis,bash/shell,7
1764,Ciudad Autónoma de Buenos Aires,Full-Time,253000,253000,Universitario,38,Varón Cis,groovy,7
1764,Ciudad Autónoma de Buenos Aires,Full-Time,253000,253000,Universitario,38,Varón Cis,javascript,7
1764,Ciudad Autónoma de Buenos Aires,Full-Time,253000,253000,Universitario,38,Varón Cis,kotlin,7
1765,Ciudad Autónoma de Buenos Aires,Full-Time,642000,413000,NA,31,Varón Cis,css,12
1765,Ciudad Autónoma de Buenos Aires,Full-Time,642000,413000,NA,31,Varón Cis,html,12
1765,Ciudad Autónoma de Buenos Aires,Full-Time,642000,413000,NA,31,Varón Cis,java,12
1766,Ciudad Autónoma de Buenos Aires,Full-Time,308941,235000,NA,21,Varón Cis,css,0
1766,Ciudad Autónoma de Buenos Aires,Full-Time,308941,235000,NA,21,Varón Cis,html,0
1766,Ciudad Autónoma de Buenos Aires,Full-Time,308941,235000,NA,21,Varón Cis,javascript,0
1766,Ciudad Autónoma de Buenos Aires,Full-Time,308941,235000,NA,21,Varón Cis,typescript,0
1767,Ciudad Autónoma de Buenos Aires,Full-Time,600000,350000,NA,32,Varón Cis,groovy,12
1767,Ciudad Autónoma de Buenos Aires,Full-Time,600000,350000,NA,32,Varón Cis,python,12
1767,Ciudad Autónoma de Buenos Aires,Full-Time,600000,350000,NA,32,Varón Cis,sql,12
1768,Ciudad Autónoma de Buenos Aires,Full-Time,360000,295000,NA,56,Varón Cis,abap,25
1768,Ciudad Autónoma de Buenos Aires,Full-Time,360000,295000,NA,56,Varón Cis,java,25
1768,Ciudad Autónoma de Buenos Aires,Full-Time,360000,295000,NA,56,Varón Cis,sql,25
1769,Ciudad Autónoma de Buenos Aires,Full-Time,950000,600000,Maestría,33,Varón Cis,go,10
1769,Ciudad Autónoma de Buenos Aires,Full-Time,950000,600000,Maestría,33,Varón Cis,java,10
1769,Ciudad Autónoma de Buenos Aires,Full-Time,950000,600000,Maestría,33,Varón Cis,kotlin,10
1770,Ciudad Autónoma de Buenos Aires,Full-Time,947000,600000,Universitario,34,Varón Cis,bash/shell,14
1770,Ciudad Autónoma de Buenos Aires,Full-Time,947000,600000,Universitario,34,Varón Cis,c++,14
1770,Ciudad Autónoma de Buenos Aires,Full-Time,947000,600000,Universitario,34,Varón Cis,go,14
1770,Ciudad Autónoma de Buenos Aires,Full-Time,947000,600000,Universitario,34,Varón Cis,html,14
1770,Ciudad Autónoma de Buenos Aires,Full-Time,947000,600000,Universitario,34,Varón Cis,java,14
1770,Ciudad Autónoma de Buenos Aires,Full-Time,947000,600000,Universitario,34,Varón Cis,javascript,14
1770,Ciudad Autónoma de Buenos Aires,Full-Time,947000,600000,Universitario,34,Varón Cis,python,14
1770,Ciudad Autónoma de Buenos Aires,Full-Time,947000,600000,Universitario,34,Varón Cis,ruby,14
1770,Ciudad Autónoma de Buenos Aires,Full-Time,947000,600000,Universitario,34,Varón Cis,sql,14
1771,Ciudad Autónoma de Buenos Aires,Full-Time,2100000,2100000,Maestría,40,Varón Cis,html,15
1771,Ciudad Autónoma de Buenos Aires,Full-Time,2100000,2100000,Maestría,40,Varón Cis,javascript,15
1771,Ciudad Autónoma de Buenos Aires,Full-Time,2100000,2100000,Maestría,40,Varón Cis,python,15
1771,Ciudad Autónoma de Buenos Aires,Full-Time,2100000,2100000,Maestría,40,Varón Cis,sql,15
1771,Ciudad Autónoma de Buenos Aires,Full-Time,2100000,2100000,Maestría,40,Varón Cis,typescript,15
1772,Ciudad Autónoma de Buenos Aires,Full-Time,169000,140000,NA,20,Varón Cis,css,5
1772,Ciudad Autónoma de Buenos Aires,Full-Time,169000,140000,NA,20,Varón Cis,html,5
1772,Ciudad Autónoma de Buenos Aires,Full-Time,169000,140000,NA,20,Varón Cis,javascript,5
1772,Ciudad Autónoma de Buenos Aires,Full-Time,169000,140000,NA,20,Varón Cis,php,5
1772,Ciudad Autónoma de Buenos Aires,Full-Time,169000,140000,NA,20,Varón Cis,sql,5
1773,Ciudad Autónoma de Buenos Aires,Full-Time,310000,265000,NA,43,Varón Cis,bash/shell,15
1774,Ciudad Autónoma de Buenos Aires,Full-Time,409500,271981,NA,33,Varón Cis,ninguno de los anteriores,7
1775,Ciudad Autónoma de Buenos Aires,Full-Time,291005,227655,Posgrado/Especialización,45,Varón Cis,bash/shell,4
1775,Ciudad Autónoma de Buenos Aires,Full-Time,291005,227655,Posgrado/Especialización,45,Varón Cis,python,4
1775,Ciudad Autónoma de Buenos Aires,Full-Time,291005,227655,Posgrado/Especialización,45,Varón Cis,sql,4
1776,Ciudad Autónoma de Buenos Aires,Full-Time,154000,128000,Terciario,30,Varón Cis,ninguno de los anteriores,10
1777,Ciudad Autónoma de Buenos Aires,Full-Time,390000,256746,Posgrado/Especialización,36,Varón Cis,python,3
1777,Ciudad Autónoma de Buenos Aires,Full-Time,390000,256746,Posgrado/Especialización,36,Varón Cis,sql,3
1778,Ciudad Autónoma de Buenos Aires,Full-Time,170000,145000,NA,36,Varón Cis,.net,16
1778,Ciudad Autónoma de Buenos Aires,Full-Time,170000,145000,NA,36,Varón Cis,bash/shell,16
1778,Ciudad Autónoma de Buenos Aires,Full-Time,170000,145000,NA,36,Varón Cis,html,16
1778,Ciudad Autónoma de Buenos Aires,Full-Time,170000,145000,NA,36,Varón Cis,java,16
1778,Ciudad Autónoma de Buenos Aires,Full-Time,170000,145000,NA,36,Varón Cis,sql,16
1779,Ciudad Autónoma de Buenos Aires,Full-Time,225000,225000,NA,52,Varón Cis,arduino,29
1779,Ciudad Autónoma de Buenos Aires,Full-Time,225000,225000,NA,52,Varón Cis,css,29
1779,Ciudad Autónoma de Buenos Aires,Full-Time,225000,225000,NA,52,Varón Cis,html,29
1779,Ciudad Autónoma de Buenos Aires,Full-Time,225000,225000,NA,52,Varón Cis,php,29
1779,Ciudad Autónoma de Buenos Aires,Full-Time,225000,225000,NA,52,Varón Cis,sql,29
1780,Ciudad Autónoma de Buenos Aires,Full-Time,273982.44,220456.18,NA,24,Varón Cis,css,1.5
1780,Ciudad Autónoma de Buenos Aires,Full-Time,273982.44,220456.18,NA,24,Varón Cis,html,1.5
1780,Ciudad Autónoma de Buenos Aires,Full-Time,273982.44,220456.18,NA,24,Varón Cis,java,1.5
1780,Ciudad Autónoma de Buenos Aires,Full-Time,273982.44,220456.18,NA,24,Varón Cis,javascript,1.5
1780,Ciudad Autónoma de Buenos Aires,Full-Time,273982.44,220456.18,NA,24,Varón Cis,sql,1.5
1780,Ciudad Autónoma de Buenos Aires,Full-Time,273982.44,220456.18,NA,24,Varón Cis,typescript,1.5
1781,Ciudad Autónoma de Buenos Aires,Full-Time,350000,350000,NA,44,Varón Cis,.net,20
1781,Ciudad Autónoma de Buenos Aires,Full-Time,350000,350000,NA,44,Varón Cis,c#,20
1781,Ciudad Autónoma de Buenos Aires,Full-Time,350000,350000,NA,44,Varón Cis,javascript,20
1781,Ciudad Autónoma de Buenos Aires,Full-Time,350000,350000,NA,44,Varón Cis,typescript,20
1782,Ciudad Autónoma de Buenos Aires,Full-Time,100000,80000,Universitario,28,Varón Cis,python,0
1782,Ciudad Autónoma de Buenos Aires,Full-Time,100000,80000,Universitario,28,Varón Cis,sql,0
1783,Ciudad Autónoma de Buenos Aires,Part-Time,145286,122000,Universitario,22,Varón Cis,bash/shell,2
1783,Ciudad Autónoma de Buenos Aires,Part-Time,145286,122000,Universitario,22,Varón Cis,css,2
1783,Ciudad Autónoma de Buenos Aires,Part-Time,145286,122000,Universitario,22,Varón Cis,html,2
1783,Ciudad Autónoma de Buenos Aires,Part-Time,145286,122000,Universitario,22,Varón Cis,javascript,2
1783,Ciudad Autónoma de Buenos Aires,Part-Time,145286,122000,Universitario,22,Varón Cis,smalltalk,2
1783,Ciudad Autónoma de Buenos Aires,Part-Time,145286,122000,Universitario,22,Varón Cis,sql,2
1784,Ciudad Autónoma de Buenos Aires,Full-Time,198000,190000,Universitario,50,Varón Cis,bash/shell,25
1784,Ciudad Autónoma de Buenos Aires,Full-Time,198000,190000,Universitario,50,Varón Cis,python,25
1784,Ciudad Autónoma de Buenos Aires,Full-Time,198000,190000,Universitario,50,Varón Cis,ruby,25
1785,Ciudad Autónoma de Buenos Aires,Full-Time,330000,230000,Universitario,27,Varón Cis,abap,6
1786,Ciudad Autónoma de Buenos Aires,Full-Time,700000,400000,Universitario,27,Varón Cis,go,4
1787,Ciudad Autónoma de Buenos Aires,Full-Time,30000,264000,Universitario,26,Varón Cis,bash/shell,8
1787,Ciudad Autónoma de Buenos Aires,Full-Time,30000,264000,Universitario,26,Varón Cis,css,8
1787,Ciudad Autónoma de Buenos Aires,Full-Time,30000,264000,Universitario,26,Varón Cis,html,8
1787,Ciudad Autónoma de Buenos Aires,Full-Time,30000,264000,Universitario,26,Varón Cis,javascript,8
1787,Ciudad Autónoma de Buenos Aires,Full-Time,30000,264000,Universitario,26,Varón Cis,python,8
1787,Ciudad Autónoma de Buenos Aires,Full-Time,30000,264000,Universitario,26,Varón Cis,sql,8
1787,Ciudad Autónoma de Buenos Aires,Full-Time,30000,264000,Universitario,26,Varón Cis,typescript,8
1788,Ciudad Autónoma de Buenos Aires,Full-Time,400000,300000,Terciario,41,Varón Cis,.net,8
1788,Ciudad Autónoma de Buenos Aires,Full-Time,400000,300000,Terciario,41,Varón Cis,c#,8
1788,Ciudad Autónoma de Buenos Aires,Full-Time,400000,300000,Terciario,41,Varón Cis,sql,8
1789,Ciudad Autónoma de Buenos Aires,Full-Time,524144,348631,NA,36,Varón Cis,.net,16
1789,Ciudad Autónoma de Buenos Aires,Full-Time,524144,348631,NA,36,Varón Cis,go,16
1789,Ciudad Autónoma de Buenos Aires,Full-Time,524144,348631,NA,36,Varón Cis,html,16
1789,Ciudad Autónoma de Buenos Aires,Full-Time,524144,348631,NA,36,Varón Cis,javascript,16
1789,Ciudad Autónoma de Buenos Aires,Full-Time,524144,348631,NA,36,Varón Cis,python,16
1789,Ciudad Autónoma de Buenos Aires,Full-Time,524144,348631,NA,36,Varón Cis,ruby,16
1790,Ciudad Autónoma de Buenos Aires,Full-Time,440000,300000,NA,36,Varón Cis,bash/shell,4
1791,Ciudad Autónoma de Buenos Aires,Full-Time,268000,222440,NA,23,Varón Cis,java,3
1791,Ciudad Autónoma de Buenos Aires,Full-Time,268000,222440,NA,23,Varón Cis,javascript,3
1791,Ciudad Autónoma de Buenos Aires,Full-Time,268000,222440,NA,23,Varón Cis,sql,3
1791,Ciudad Autónoma de Buenos Aires,Full-Time,268000,222440,NA,23,Varón Cis,typescript,3
1792,Ciudad Autónoma de Buenos Aires,Full-Time,290000,242000,Universitario,30,Varón Cis,bash/shell,3
1792,Ciudad Autónoma de Buenos Aires,Full-Time,290000,242000,Universitario,30,Varón Cis,python,3
1793,Ciudad Autónoma de Buenos Aires,Full-Time,165000,136950,NA,36,Varón Cis,bash/shell,5
1794,Ciudad Autónoma de Buenos Aires,Full-Time,625000,401000,Doctorado,38,Varón Cis,smalltalk,20
1795,Ciudad Autónoma de Buenos Aires,Full-Time,430000,300000,Maestría,33,Varón Cis,bash/shell,7
1795,Ciudad Autónoma de Buenos Aires,Full-Time,430000,300000,Maestría,33,Varón Cis,python,7
1795,Ciudad Autónoma de Buenos Aires,Full-Time,430000,300000,Maestría,33,Varón Cis,powershell,7
1796,Ciudad Autónoma de Buenos Aires,Full-Time,113641,97517,NA,44,Varón Cis,ninguno de los anteriores,11
1797,Ciudad Autónoma de Buenos Aires,Full-Time,445000,300000,NA,56,Varón Cis,ninguno de los anteriores,20
1798,Ciudad Autónoma de Buenos Aires,Full-Time,700000,500000,NA,31,Varón Cis,javascript,10
1798,Ciudad Autónoma de Buenos Aires,Full-Time,700000,500000,NA,31,Varón Cis,php,10
1798,Ciudad Autónoma de Buenos Aires,Full-Time,700000,500000,NA,31,Varón Cis,sql,10
1799,Ciudad Autónoma de Buenos Aires,Full-Time,1425000,1425000,NA,36,Varón Cis,bash/shell,15
1799,Ciudad Autónoma de Buenos Aires,Full-Time,1425000,1425000,NA,36,Varón Cis,css,15
1799,Ciudad Autónoma de Buenos Aires,Full-Time,1425000,1425000,NA,36,Varón Cis,go,15
1799,Ciudad Autónoma de Buenos Aires,Full-Time,1425000,1425000,NA,36,Varón Cis,html,15
1799,Ciudad Autónoma de Buenos Aires,Full-Time,1425000,1425000,NA,36,Varón Cis,javascript,15
1799,Ciudad Autónoma de Buenos Aires,Full-Time,1425000,1425000,NA,36,Varón Cis,python,15
1799,Ciudad Autónoma de Buenos Aires,Full-Time,1425000,1425000,NA,36,Varón Cis,sql,15
1800,Ciudad Autónoma de Buenos Aires,Full-Time,400000,350000,NA,33,Varón Cis,bash/shell,10
1801,Ciudad Autónoma de Buenos Aires,Full-Time,368500,258500,Universitario,28,Varón Cis,kotlin,3
1802,Ciudad Autónoma de Buenos Aires,Full-Time,449000,308000,NA,30,Varón Cis,css,5
1802,Ciudad Autónoma de Buenos Aires,Full-Time,449000,308000,NA,30,Varón Cis,html,5
1803,Ciudad Autónoma de Buenos Aires,Full-Time,145000,130000,NA,21,Varón Cis,abap,2
1803,Ciudad Autónoma de Buenos Aires,Full-Time,145000,130000,NA,21,Varón Cis,sql,2
1804,Ciudad Autónoma de Buenos Aires,Full-Time,161444,134000,NA,25,Varón Cis,ninguno de los anteriores,3
1805,Ciudad Autónoma de Buenos Aires,Full-Time,240000,290000,Universitario,39,Varón Cis,python,15
1806,Ciudad Autónoma de Buenos Aires,Full-Time,2400000,2400000,NA,31,Varón Cis,javascript,6
1807,Ciudad Autónoma de Buenos Aires,Full-Time,165880.41,133529.93,Universitario,46,Varón Cis,php,20
1807,Ciudad Autónoma de Buenos Aires,Full-Time,165880.41,133529.93,Universitario,46,Varón Cis,python,20
1807,Ciudad Autónoma de Buenos Aires,Full-Time,165880.41,133529.93,Universitario,46,Varón Cis,r,20
1807,Ciudad Autónoma de Buenos Aires,Full-Time,165880.41,133529.93,Universitario,46,Varón Cis,sql,20
1808,Ciudad Autónoma de Buenos Aires,Full-Time,615000,414000,Universitario,41,Varón Cis,go,22
1809,Ciudad Autónoma de Buenos Aires,Full-Time,320000,214000,NA,31,Varón Cis,go,3
1809,Ciudad Autónoma de Buenos Aires,Full-Time,320000,214000,NA,31,Varón Cis,java,3
1810,Ciudad Autónoma de Buenos Aires,Full-Time,537269,337437,NA,24,Varón Cis,bash/shell,4
1810,Ciudad Autónoma de Buenos Aires,Full-Time,537269,337437,NA,24,Varón Cis,javascript,4
1810,Ciudad Autónoma de Buenos Aires,Full-Time,537269,337437,NA,24,Varón Cis,typescript,4
1811,Ciudad Autónoma de Buenos Aires,Full-Time,840000,0,NA,30,Varón Cis,ruby,7
1812,Ciudad Autónoma de Buenos Aires,Full-Time,324875,239934.63,NA,27,Varón Cis,css,3
1812,Ciudad Autónoma de Buenos Aires,Full-Time,324875,239934.63,NA,27,Varón Cis,html,3
1812,Ciudad Autónoma de Buenos Aires,Full-Time,324875,239934.63,NA,27,Varón Cis,java,3
1812,Ciudad Autónoma de Buenos Aires,Full-Time,324875,239934.63,NA,27,Varón Cis,javascript,3
1813,Ciudad Autónoma de Buenos Aires,Full-Time,700000,550000,Maestría,50,Varón Cis,ninguno de los anteriores,30
1814,Ciudad Autónoma de Buenos Aires,Full-Time,500000,307000,Universitario,56,Varón Cis,bash/shell,30
1814,Ciudad Autónoma de Buenos Aires,Full-Time,500000,307000,Universitario,56,Varón Cis,c++,30
1814,Ciudad Autónoma de Buenos Aires,Full-Time,500000,307000,Universitario,56,Varón Cis,cobol,30
1814,Ciudad Autónoma de Buenos Aires,Full-Time,500000,307000,Universitario,56,Varón Cis,html,30
